source target weight
39353 118960 1.0
39353 118961 1.0
39354 118962 1.0
39354 118963 1.0
39354 118964 1.0
39355 118965 1.0
39356 118966 1.0
39356 118967 1.0
39356 118968 1.0
39356 118969 1.0
39357 118970 1.0
39357 118971 1.0
39357 118972 1.0
39358 118973 1.0
39358 118974 1.0
39359 118975 1.0
39359 118976 1.0
39359 118977 1.0
39360 118978 1.0
39360 118979 1.0
39360 118980 1.0
39361 118981 1.0
39361 118982 1.0
39361 118983 1.0
39362 118984 1.0
39362 118985 1.0
39362 118986 1.0
39363 118987 1.0
39363 118988 1.0
39363 118989 1.0
39363 118990 1.0
39364 118991 1.0
39364 118992 1.0
39364 118993 1.0
39365 118994 1.0
39365 118995 1.0
39365 118996 1.0
39366 118997 1.0
39366 118998 1.0
39366 118999 1.0
39367 119000 1.0
39367 119001 1.0
39367 119002 1.0
39368 119003 1.0
39368 119004 1.0
39368 119005 1.0
39369 119006 1.0
39369 119007 1.0
39369 119008 1.0
39370 119009 1.0
39370 119010 1.0
39370 119011 1.0
39371 119012 1.0
39371 119013 1.0
39371 119014 1.0
39372 119015 1.0
39372 119016 1.0
39372 119017 1.0
39373 119018 1.0
39373 119019 1.0
39373 119020 1.0
39374 119021 1.0
39374 119022 1.0
39375 119023 1.0
39375 119024 1.0
39375 119025 1.0
39376 119026 1.0
39376 119027 1.0
39376 119028 1.0
39377 119029 1.0
39377 119030 1.0
39377 119031 1.0
39378 119032 1.0
39378 119033 1.0
39378 119034 1.0
39379 119035 1.0
39379 119036 1.0
39379 119037 1.0
39380 119038 1.0
39380 119039 1.0
39380 119040 1.0
39381 119041 1.0
39381 119042 1.0
39382 119043 1.0
39382 119044 1.0
39382 119045 1.0
39383 119046 1.0
39383 119047 1.0
39383 119048 1.0
39384 119049 1.0
39384 119050 1.0
39384 119051 1.0
39384 119052 1.0
39385 119053 1.0
39385 119054 1.0
39385 119055 1.0
39386 119056 1.0
39386 119057 1.0
39386 119058 1.0
39387 119059 1.0
39387 119060 1.0
39387 119061 1.0
39388 119062 1.0
39388 119063 1.0
39388 119064 1.0
39389 119065 1.0
39389 119066 1.0
39390 119067 1.0
39390 119068 1.0
39390 119069 1.0
39391 119070 1.0
39391 119071 1.0
39391 119072 1.0
39391 119073 1.0
39392 119074 1.0
39392 119075 1.0
39392 119076 1.0
39393 119077 1.0
39393 119078 1.0
39394 119079 1.0
39394 119080 1.0
39394 119081 1.0
39395 119082 1.0
39395 119083 1.0
39395 119084 1.0
39396 119085 1.0
39396 119086 1.0
39396 119087 1.0
39397 119088 1.0
39397 119089 1.0
39397 119090 1.0
39398 119091 1.0
39398 119092 1.0
39398 119093 1.0
39399 119094 1.0
39399 119095 1.0
39399 119096 1.0
39400 119097 1.0
39400 119098 1.0
39400 119099 1.0
39401 119100 1.0
39401 119101 1.0
39401 119102 1.0
39402 119103 1.0
39402 119104 1.0
39402 119105 1.0
39403 119106 1.0
39403 119107 1.0
39403 119108 1.0
39404 119109 1.0
39404 119110 1.0
39405 119111 1.0
39405 119112 1.0
39405 119113 1.0
39406 119114 1.0
39406 119115 1.0
39406 119116 1.0
39407 119117 1.0
39407 119118 1.0
39407 119119 1.0
39408 119120 1.0
39408 119121 1.0
39409 119122 1.0
39409 119123 1.0
39410 119124 1.0
39410 119125 1.0
39410 119126 1.0
39411 119127 1.0
39411 119128 1.0
39411 119129 1.0
39412 119130 1.0
39412 119131 1.0
39412 119132 1.0
39413 119133 1.0
39413 119134 1.0
39414 119135 1.0
39414 119136 1.0
39414 119137 1.0
39415 119138 1.0
39415 119139 1.0
39415 119140 1.0
39416 119141 1.0
39416 119142 1.0
39416 119143 1.0
39417 119144 1.0
39417 119145 1.0
39417 119146 1.0
39418 119147 1.0
39418 119148 1.0
39418 119149 1.0
39419 119150 1.0
39419 119151 1.0
39419 119152 1.0
39420 119153 1.0
39420 119154 1.0
39420 119155 1.0
39421 119156 1.0
39421 119157 1.0
39421 119158 1.0
39422 119159 1.0
39422 119160 1.0
39422 119161 1.0
39423 119162 1.0
39423 119163 1.0
39423 119164 1.0
39424 119165 1.0
39424 119166 1.0
39424 119167 1.0
39425 119168 1.0
39425 119169 1.0
39425 119170 1.0
39426 119171 1.0
39426 119172 1.0
39427 119173 1.0
39427 119174 1.0
39427 119175 1.0
39428 119176 1.0
39428 119177 1.0
39428 119178 1.0
39429 119179 1.0
39429 119180 1.0
39429 119181 1.0
39430 119182 1.0
39430 119183 1.0
39430 119184 1.0
39431 119185 1.0
39431 119186 1.0
39431 119187 1.0
39432 119188 1.0
39432 119189 1.0
39432 119190 1.0
39433 119191 1.0
39433 119192 1.0
39433 119193 1.0
39434 119194 1.0
39434 119195 1.0
39434 119196 1.0
39435 119197 1.0
39435 119198 1.0
39435 119199 1.0
39436 119200 1.0
39436 119201 1.0
39436 119202 1.0
39436 119203 1.0
39437 119204 1.0
39437 119205 1.0
39437 119206 1.0
39438 119207 1.0
39438 119208 1.0
39438 119209 1.0
39439 119210 1.0
39439 119211 1.0
39440 119212 1.0
39440 119213 1.0
39440 119214 1.0
39441 119215 1.0
39441 119216 1.0
39441 119217 1.0
39442 119218 1.0
39442 119219 1.0
39442 119220 1.0
39443 119221 1.0
39443 119222 1.0
39443 119223 1.0
39444 119224 1.0
39444 119225 1.0
39444 119226 1.0
39445 119227 1.0
39445 119228 1.0
39445 119229 1.0
39446 119230 1.0
39446 119231 1.0
39446 119232 1.0
39447 119233 1.0
39447 119234 1.0
39447 119235 1.0
39448 119236 1.0
39449 119237 1.0
39449 119238 1.0
39449 119239 1.0
39450 119240 1.0
39450 119241 1.0
39451 119242 1.0
39451 119243 1.0
39451 119244 1.0
39451 119245 1.0
39452 119246 1.0
39452 119247 1.0
39452 119248 1.0
39453 119249 1.0
39453 119250 1.0
39453 119251 1.0
39454 119252 1.0
39454 119253 1.0
39454 119254 1.0
39455 119255 1.0
39455 119256 1.0
39456 119257 1.0
39456 119258 1.0
39456 119259 1.0
39456 119260 1.0
39457 119261 1.0
39457 119262 1.0
39457 119263 1.0
39458 119264 1.0
39458 119265 1.0
39458 119266 1.0
39459 119267 1.0
39459 119268 1.0
39459 119269 1.0
39460 119270 1.0
39460 119271 1.0
39460 119272 1.0
39461 119273 1.0
39461 119274 1.0
39462 119275 1.0
39462 119276 1.0
39462 119277 1.0
39463 119278 1.0
39463 119279 1.0
39463 119280 1.0
39463 119281 1.0
39464 119282 1.0
39464 119283 1.0
39465 119284 1.0
39465 119285 1.0
39465 119286 1.0
39465 119287 1.0
39465 119288 1.0
39466 119289 1.0
39466 119290 1.0
39466 119291 1.0
39467 119292 1.0
39467 119293 1.0
39468 119294 1.0
39468 119295 1.0
39468 119296 1.0
39469 119297 1.0
39469 119298 1.0
39469 119299 1.0
39469 119300 1.0
39470 119301 1.0
39470 119302 1.0
39470 119303 1.0
39471 119304 1.0
39471 119305 1.0
39472 119306 1.0
39472 119307 1.0
39472 119308 1.0
39473 119309 1.0
39473 119310 1.0
39473 119311 1.0
39474 119312 1.0
39474 119313 1.0
39474 119314 1.0
39474 119315 1.0
39475 119316 1.0
39475 119317 1.0
39475 119318 1.0
39476 119319 1.0
39476 119320 1.0
39476 119321 1.0
39477 119322 1.0
39477 119323 1.0
39478 119324 1.0
39478 119325 1.0
39478 119326 1.0
39479 119327 1.0
39479 119328 1.0
39479 119329 1.0
39480 119330 1.0
39480 119331 1.0
39480 119332 1.0
39481 119333 1.0
39481 119334 1.0
39481 119335 1.0
39482 119336 1.0
39482 119337 1.0
39482 119338 1.0
39483 119339 1.0
39483 119340 1.0
39483 119341 1.0
39484 119342 1.0
39484 119343 1.0
39484 119344 1.0
39485 119345 1.0
39485 119346 1.0
39486 119347 1.0
39486 119348 1.0
39486 119349 1.0
39487 119350 1.0
39487 119351 1.0
39487 119352 1.0
39488 119353 1.0
39488 119354 1.0
39488 119355 1.0
39489 119356 1.0
39489 119357 1.0
39489 119358 1.0
39490 119359 1.0
39490 119360 1.0
39490 119361 1.0
39490 119362 1.0
39491 119363 1.0
39491 119364 1.0
39492 119365 1.0
39492 119366 1.0
39492 119367 1.0
39493 119368 1.0
39493 119369 1.0
39493 119370 1.0
39494 119371 1.0
39494 119372 1.0
39494 119373 1.0
39495 119374 1.0
39495 119375 1.0
39495 119376 1.0
39496 119377 1.0
39496 119378 1.0
39496 119379 1.0
39496 119380 1.0
39497 119381 1.0
39497 119382 1.0
39497 119383 1.0
39498 119384 1.0
39498 119385 1.0
39499 119386 1.0
39499 119387 1.0
39499 119388 1.0
39499 119389 1.0
39500 119390 1.0
39500 119391 1.0
39500 119392 1.0
39501 119393 1.0
39501 119394 1.0
39501 119395 1.0
39502 119396 1.0
39502 119397 1.0
39502 119398 1.0
39503 119399 1.0
39503 119400 1.0
39503 119401 1.0
39504 119402 1.0
39504 119403 1.0
39504 119404 1.0
39505 119405 1.0
39505 119406 1.0
39505 119407 1.0
39506 119408 1.0
39506 119409 1.0
39506 119410 1.0
39507 119411 1.0
39507 119412 1.0
39508 119413 1.0
39508 119414 1.0
39508 119415 1.0
39508 119416 1.0
39509 119417 1.0
39509 119418 1.0
39509 119419 1.0
39510 119420 1.0
39510 119421 1.0
39510 119422 1.0
39511 119423 1.0
39511 119424 1.0
39511 119425 1.0
39512 119426 1.0
39512 119427 1.0
39512 119428 1.0
39513 119429 1.0
39513 119430 1.0
39513 119431 1.0
39514 119432 1.0
39514 119433 1.0
39514 119434 1.0
39515 119435 1.0
39515 119436 1.0
39516 119437 1.0
39517 119438 1.0
39518 119439 1.0
39518 119440 1.0
39519 119441 1.0
39519 119442 1.0
39519 119443 1.0
39520 119444 1.0
39520 119445 1.0
39520 119446 1.0
39521 119447 1.0
39521 119448 1.0
39521 119449 1.0
39522 119450 1.0
39522 119451 1.0
39523 119452 1.0
39523 119453 1.0
39523 119454 1.0
39524 119455 1.0
39524 119456 1.0
39524 119457 1.0
39525 119458 1.0
39525 119459 1.0
39525 119460 1.0
39525 119461 1.0
39526 119462 1.0
39526 119463 1.0
39526 119464 1.0
39527 119465 1.0
39527 119466 1.0
39527 119467 1.0
39528 119468 1.0
39528 119469 1.0
39528 119470 1.0
39529 119471 1.0
39529 119472 1.0
39529 119473 1.0
39530 119474 1.0
39530 119475 1.0
39530 119476 1.0
39531 119477 1.0
39531 119478 1.0
39531 119479 1.0
39532 119480 1.0
39532 119481 1.0
39533 119482 1.0
39533 119483 1.0
39533 119484 1.0
39534 119485 1.0
39534 119486 1.0
39534 119487 1.0
39535 119488 1.0
39535 119489 1.0
39535 119490 1.0
39536 119491 1.0
39536 119492 1.0
39536 119493 1.0
39537 119494 1.0
39537 119495 1.0
39537 119496 1.0
39538 119497 1.0
39538 119498 1.0
39538 119499 1.0
39539 119500 1.0
39539 119501 1.0
39539 119502 1.0
39540 119503 1.0
39540 119504 1.0
39541 119505 1.0
39541 119506 1.0
39541 119507 1.0
39542 119508 1.0
39542 119509 1.0
39542 119510 1.0
39543 119511 1.0
39543 119512 1.0
39544 119513 1.0
39544 119514 1.0
39544 119515 1.0
39545 119516 1.0
39545 119517 1.0
39545 119518 1.0
39546 119519 1.0
39546 119520 1.0
39546 119521 1.0
39547 119522 1.0
39547 119523 1.0
39547 119524 1.0
39548 119525 1.0
39548 119526 1.0
39548 119527 1.0
39549 119528 1.0
39549 119529 1.0
39549 119530 1.0
39550 119531 1.0
39550 119532 1.0
39550 119533 1.0
39551 119534 1.0
39551 119535 1.0
39551 119536 1.0
39552 119537 1.0
39552 119538 1.0
39553 119539 1.0
39553 119540 1.0
39554 119541 1.0
39554 119542 1.0
39554 119543 1.0
39555 119544 1.0
39555 119545 1.0
39555 119546 1.0
39556 119547 1.0
39556 119548 1.0
39556 119549 1.0
39557 119550 1.0
39557 119551 1.0
39557 119552 1.0
39558 119553 1.0
39558 119554 1.0
39559 119555 1.0
39559 119556 1.0
39559 119557 1.0
39560 119558 1.0
39560 119559 1.0
39560 119560 1.0
39560 119561 1.0
39561 119562 1.0
39561 119563 1.0
39561 119564 1.0
39562 119565 1.0
39562 119566 1.0
39562 119567 1.0
39563 119568 1.0
39563 119569 1.0
39563 119570 1.0
39564 119571 1.0
39564 119572 1.0
39564 119573 1.0
39565 119574 1.0
39565 119575 1.0
39565 119576 1.0
39566 119577 1.0
39566 119578 1.0
39566 119579 1.0
39567 119580 1.0
39567 119581 1.0
39567 119582 1.0
39568 119583 1.0
39569 119584 1.0
39569 119585 1.0
39569 119586 1.0
39569 119587 1.0
39570 119588 1.0
39570 119589 1.0
39571 119590 1.0
39571 119591 1.0
39571 119592 1.0
39572 119593 1.0
39572 119594 1.0
39572 119595 1.0
39573 119596 1.0
39573 119597 1.0
39573 119598 1.0
39574 119599 1.0
39574 119600 1.0
39574 119601 1.0
39575 119602 1.0
39575 119603 1.0
39575 119604 1.0
39575 119605 1.0
39576 119606 1.0
39576 119607 1.0
39577 119608 1.0
39577 119609 1.0
39577 119610 1.0
39578 119611 1.0
39578 119612 1.0
39578 119613 1.0
39579 119614 1.0
39579 119615 1.0
39579 119616 1.0
39579 119617 1.0
39580 119618 1.0
39580 119619 1.0
39581 119620 1.0
39581 119621 1.0
39581 119622 1.0
39581 119623 1.0
39582 119624 1.0
39582 119625 1.0
39582 119626 1.0
39583 119627 1.0
39583 119628 1.0
39584 119629 1.0
39584 119630 1.0
39584 119631 1.0
39585 119632 1.0
39585 119633 1.0
39585 119634 1.0
39585 119635 1.0
39586 119636 1.0
39586 119637 1.0
39587 119638 1.0
39587 119639 1.0
39587 119640 1.0
39588 119641 1.0
39588 119642 1.0
39588 119643 1.0
39589 119644 1.0
39589 119645 1.0
39589 119646 1.0
39590 119647 1.0
39590 119648 1.0
39590 119649 1.0
39591 119650 1.0
39591 119651 1.0
39591 119652 1.0
39592 119653 1.0
39592 119654 1.0
39592 119655 1.0
39593 119656 1.0
39593 119657 1.0
39593 119658 1.0
39594 119659 1.0
39594 119660 1.0
39594 119661 1.0
39595 119662 1.0
39595 119663 1.0
39595 119664 1.0
39596 119665 1.0
39596 119666 1.0
39596 119667 1.0
39597 119668 1.0
39597 119669 1.0
39597 119670 1.0
39598 119671 1.0
39598 119672 1.0
39598 119673 1.0
39599 119674 1.0
39599 119675 1.0
39599 119676 1.0
39600 119677 1.0
39600 119678 1.0
39600 119679 1.0
39600 119680 1.0
39601 119681 1.0
39601 119682 1.0
39601 119683 1.0
39602 119684 1.0
39602 119685 1.0
39602 119686 1.0
39603 119687 1.0
39603 119688 1.0
39603 119689 1.0
39604 119690 1.0
39604 119691 1.0
39604 119692 1.0
39605 119693 1.0
39605 119694 1.0
39606 119695 1.0
39606 119696 1.0
39606 119697 1.0
39607 119698 1.0
39607 119699 1.0
39607 119700 1.0
39608 119701 1.0
39608 119702 1.0
39608 119703 1.0
39608 119704 1.0
39609 119705 1.0
39609 119706 1.0
39609 119707 1.0
39610 119708 1.0
39610 119709 1.0
39611 119710 1.0
39611 119711 1.0
39611 119712 1.0
39611 119713 1.0
39612 119714 1.0
39612 119715 1.0
39612 119716 1.0
39613 119717 1.0
39613 119718 1.0
39613 119719 1.0
39614 119720 1.0
39614 119721 1.0
39614 119722 1.0
39615 119723 1.0
39615 119724 1.0
39615 119725 1.0
39616 119726 1.0
39616 119727 1.0
39616 119728 1.0
39617 119729 1.0
39617 119730 1.0
39617 119731 1.0
39618 119732 1.0
39619 119733 1.0
39619 119734 1.0
39620 119735 1.0
39620 119736 1.0
39621 119737 1.0
39621 119738 1.0
39621 119739 1.0
39622 119740 1.0
39622 119741 1.0
39622 119742 1.0
39623 119743 1.0
39623 119744 1.0
39623 119745 1.0
39623 119746 1.0
39624 119747 1.0
39624 119748 1.0
39625 119749 1.0
39625 119750 1.0
39625 119751 1.0
39626 119752 1.0
39626 119753 1.0
39626 119754 1.0
39627 119755 1.0
39627 119756 1.0
39627 119757 1.0
39628 119758 1.0
39628 119759 1.0
39628 119760 1.0
39629 119761 1.0
39629 119762 1.0
39630 119763 1.0
39630 119764 1.0
39630 119765 1.0
39631 119766 1.0
39631 119767 1.0
39631 119768 1.0
39632 119769 1.0
39632 119770 1.0
39632 119771 1.0
39633 119772 1.0
39633 119773 1.0
39634 119774 1.0
39634 119775 1.0
39634 119776 1.0
39635 119777 1.0
39635 119778 1.0
39635 119779 1.0
39636 119780 1.0
39636 119781 1.0
39636 119782 1.0
39637 119783 1.0
39637 119784 1.0
39637 119785 1.0
39638 119786 1.0
39638 119787 1.0
39638 119788 1.0
39638 119789 1.0
39639 119790 1.0
39639 119791 1.0
39639 119792 1.0
39640 119793 1.0
39640 119794 1.0
39640 119795 1.0
39641 119796 1.0
39641 119797 1.0
39641 119798 1.0
39641 119799 1.0
39642 119800 1.0
39642 119801 1.0
39642 119802 1.0
39643 119803 1.0
39643 119804 1.0
39644 119805 1.0
39644 119806 1.0
39644 119807 1.0
39645 119808 1.0
39645 119809 1.0
39645 119810 1.0
39646 119811 1.0
39646 119812 1.0
39646 119813 1.0
39647 119814 1.0
39647 119815 1.0
39647 119816 1.0
39648 119817 1.0
39648 119818 1.0
39648 119819 1.0
39649 119820 1.0
39649 119821 1.0
39649 119822 1.0
39650 119823 1.0
39651 119824 1.0
39651 119825 1.0
39651 119826 1.0
39652 119827 1.0
39652 119828 1.0
39652 119829 1.0
39653 119830 1.0
39653 119831 1.0
39653 119832 1.0
39654 119833 1.0
39654 119834 1.0
39654 119835 1.0
39655 119836 1.0
39655 119837 1.0
39655 119838 1.0
39656 119839 1.0
39656 119840 1.0
39656 119841 1.0
39657 119842 1.0
39657 119843 1.0
39657 119844 1.0
39658 119845 1.0
39658 119846 1.0
39658 119847 1.0
39659 119848 1.0
39659 119849 1.0
39659 119850 1.0
39660 119851 1.0
39660 119852 1.0
39660 119853 1.0
39661 119854 1.0
39661 119855 1.0
39661 119856 1.0
39661 119857 1.0
39662 119858 1.0
39662 119859 1.0
39662 119860 1.0
39663 119861 1.0
39663 119862 1.0
39663 119863 1.0
39664 119864 1.0
39664 119865 1.0
39664 119866 1.0
39665 119867 1.0
39666 119868 1.0
39666 119869 1.0
39666 119870 1.0
39666 119871 1.0
39667 119872 1.0
39667 119873 1.0
39667 119874 1.0
39667 119875 1.0
39668 119876 1.0
39668 119877 1.0
39669 119878 1.0
39669 119879 1.0
39669 119880 1.0
39670 119881 1.0
39670 119882 1.0
39670 119883 1.0
39671 119884 1.0
39671 119885 1.0
39671 119886 1.0
39671 119887 1.0
39672 119888 1.0
39672 119889 1.0
39672 119890 1.0
39673 119891 1.0
39673 119892 1.0
39674 119893 1.0
39674 119894 1.0
39674 119895 1.0
39674 119896 1.0
39675 119897 1.0
39675 119898 1.0
39676 119899 1.0
39676 119900 1.0
39676 119901 1.0
39677 119902 1.0
39677 119903 1.0
39677 119904 1.0
39677 119905 1.0
39678 119906 1.0
39678 119907 1.0
39678 119908 1.0
39679 119909 1.0
39679 119910 1.0
39680 119911 1.0
39680 119912 1.0
39680 119913 1.0
39680 119914 1.0
39681 119915 1.0
39681 119916 1.0
39681 119917 1.0
39682 119918 1.0
39682 119919 1.0
39683 119920 1.0
39683 119921 1.0
39683 119922 1.0
39684 119923 1.0
39684 119924 1.0
39684 119925 1.0
39684 119926 1.0
39685 119927 1.0
39685 119928 1.0
39686 119929 1.0
39686 119930 1.0
39686 119931 1.0
39687 119932 1.0
39687 119933 1.0
39687 119934 1.0
39688 119935 1.0
39688 119936 1.0
39688 119937 1.0
39689 119938 1.0
39689 119939 1.0
39689 119940 1.0
39690 119941 1.0
39690 119942 1.0
39690 119943 1.0
39691 119944 1.0
39691 119945 1.0
39691 119946 1.0
39692 119947 1.0
39692 119948 1.0
39692 119949 1.0
39693 119950 1.0
39693 119951 1.0
39693 119952 1.0
39694 119953 1.0
39694 119954 1.0
39694 119955 1.0
39695 119956 1.0
39695 119957 1.0
39695 119958 1.0
39696 119959 1.0
39696 119960 1.0
39696 119961 1.0
39697 119962 1.0
39697 119963 1.0
39697 119964 1.0
39698 119965 1.0
39698 119966 1.0
39698 119967 1.0
39699 119968 1.0
39699 119969 1.0
39699 119970 1.0
39700 119971 1.0
39700 119972 1.0
39701 119973 1.0
39701 119974 1.0
39701 119975 1.0
39702 119976 1.0
39702 119977 1.0
39702 119978 1.0
39703 119979 1.0
39703 119980 1.0
39703 119981 1.0
39704 119982 1.0
39704 119983 1.0
39705 119984 1.0
39705 119985 1.0
39705 119986 1.0
39706 119987 1.0
39706 119988 1.0
39707 119989 1.0
39707 119990 1.0
39707 119991 1.0
39708 119992 1.0
39708 119993 1.0
39709 119994 1.0
39709 119995 1.0
39709 119996 1.0
39710 119997 1.0
39710 119998 1.0
39710 119999 1.0
39711 120000 1.0
39711 120001 1.0
39711 120002 1.0
39711 120003 1.0
39712 120004 1.0
39712 120005 1.0
39712 120006 1.0
39712 120007 1.0
39713 120008 1.0
39713 120009 1.0
39714 120010 1.0
39714 120011 1.0
39715 120012 1.0
39715 120013 1.0
39716 120014 1.0
39716 120015 1.0
39716 120016 1.0
39717 120017 1.0
39717 120018 1.0
39718 120019 1.0
39718 120020 1.0
39718 120021 1.0
39719 120022 1.0
39719 120023 1.0
39719 120024 1.0
39719 120025 1.0
39720 120026 1.0
39720 120027 1.0
39720 120028 1.0
39721 120029 1.0
39721 120030 1.0
39722 120031 1.0
39722 120032 1.0
39722 120033 1.0
39723 120034 1.0
39723 120035 1.0
39723 120036 1.0
39724 120037 1.0
39724 120038 1.0
39724 120039 1.0
39725 120040 1.0
39725 120041 1.0
39726 120042 1.0
39726 120043 1.0
39726 120044 1.0
39727 120045 1.0
39727 120046 1.0
39727 120047 1.0
39728 120048 1.0
39728 120049 1.0
39728 120050 1.0
39729 120051 1.0
39729 120052 1.0
39729 120053 1.0
39730 120054 1.0
39730 120055 1.0
39730 120056 1.0
39731 120057 1.0
39731 120058 1.0
39731 120059 1.0
39732 120060 1.0
39732 120061 1.0
39733 120062 1.0
39733 120063 1.0
39733 120064 1.0
39734 120065 1.0
39734 120066 1.0
39734 120067 1.0
39735 120068 1.0
39735 120069 1.0
39735 120070 1.0
39736 120071 1.0
39736 120072 1.0
39736 120073 1.0
39737 120074 1.0
39737 120075 1.0
39737 120076 1.0
39738 120077 1.0
39738 120078 1.0
39738 120079 1.0
39739 120080 1.0
39739 120081 1.0
39739 120082 1.0
39740 120083 1.0
39740 120084 1.0
39740 120085 1.0
39741 120086 1.0
39741 120087 1.0
39741 120088 1.0
39742 120089 1.0
39742 120090 1.0
39742 120091 1.0
39743 120092 1.0
39744 120093 1.0
39744 120094 1.0
39744 120095 1.0
39745 120096 1.0
39745 120097 1.0
39745 120098 1.0
39746 120099 1.0
39746 120100 1.0
39746 120101 1.0
39747 120102 1.0
39747 120103 1.0
39747 120104 1.0
39748 120105 1.0
39748 120106 1.0
39748 120107 1.0
39749 120108 1.0
39749 120109 1.0
39749 120110 1.0
39750 120111 1.0
39750 120112 1.0
39751 120113 1.0
39751 120114 1.0
39751 120115 1.0
39752 120116 1.0
39752 120117 1.0
39753 120118 1.0
39753 120119 1.0
39753 120120 1.0
39754 120121 1.0
39754 120122 1.0
39754 120123 1.0
39755 120124 1.0
39755 120125 1.0
39756 120126 1.0
39756 120127 1.0
39756 120128 1.0
39757 120129 1.0
39757 120130 1.0
39757 120131 1.0
39758 120132 1.0
39758 120133 1.0
39758 120134 1.0
39758 120135 1.0
39759 120136 1.0
39759 120137 1.0
39760 120138 1.0
39760 120139 1.0
39760 120140 1.0
39760 120141 1.0
39761 120142 1.0
39761 120143 1.0
39761 120144 1.0
39761 120145 1.0
39762 120146 1.0
39762 120147 1.0
39762 120148 1.0
39763 120149 1.0
39763 120150 1.0
39763 120151 1.0
39764 120152 1.0
39764 120153 1.0
39764 120154 1.0
39765 120155 1.0
39765 120156 1.0
39766 120157 1.0
39766 120158 1.0
39766 120159 1.0
39767 120160 1.0
39767 120161 1.0
39767 120162 1.0
39768 120163 1.0
39768 120164 1.0
39768 120165 1.0
39769 120166 1.0
39769 120167 1.0
39769 120168 1.0
39770 120169 1.0
39770 120170 1.0
39770 120171 1.0
39771 120172 1.0
39771 120173 1.0
39771 120174 1.0
39772 120175 1.0
39772 120176 1.0
39772 120177 1.0
39773 120178 1.0
39773 120179 1.0
39774 120180 1.0
39774 120181 1.0
39774 120182 1.0
39775 120183 1.0
39775 120184 1.0
39775 120185 1.0
39776 120186 1.0
39776 120187 1.0
39777 120188 1.0
39777 120189 1.0
39777 120190 1.0
39778 120191 1.0
39778 120192 1.0
39778 120193 1.0
39779 120194 1.0
39779 120195 1.0
39779 120196 1.0
39780 120197 1.0
39780 120198 1.0
39780 120199 1.0
39780 120200 1.0
39781 120201 1.0
39781 120202 1.0
39781 120203 1.0
39782 120204 1.0
39782 120205 1.0
39782 120206 1.0
39783 120207 1.0
39783 120208 1.0
39783 120209 1.0
39784 120210 1.0
39784 120211 1.0
39784 120212 1.0
39785 120213 1.0
39785 120214 1.0
39785 120215 1.0
39786 120216 1.0
39786 120217 1.0
39786 120218 1.0
39787 120219 1.0
39787 120220 1.0
39788 120221 1.0
39788 120222 1.0
39788 120223 1.0
39788 120224 1.0
39789 120225 1.0
39789 120226 1.0
39790 120227 1.0
39790 120228 1.0
39790 120229 1.0
39791 120230 1.0
39791 120231 1.0
39791 120232 1.0
39792 120233 1.0
39792 120234 1.0
39792 120235 1.0
39793 120236 1.0
39793 120237 1.0
39793 120238 1.0
39793 120239 1.0
39794 120240 1.0
39794 120241 1.0
39794 120242 1.0
39794 120243 1.0
39795 120244 1.0
39795 120245 1.0
39795 120246 1.0
39796 120247 1.0
39796 120248 1.0
39797 120249 1.0
39797 120250 1.0
39797 120251 1.0
39798 120252 1.0
39798 120253 1.0
39799 120254 1.0
39799 120255 1.0
39799 120256 1.0
39800 120257 1.0
39800 120258 1.0
39801 120259 1.0
39803 120260 1.0
39803 120261 1.0
39804 120262 1.0
39804 120263 1.0
39804 120264 1.0
39805 120265 1.0
39805 120266 1.0
39806 120267 1.0
39806 120268 1.0
39806 120269 1.0
39807 120270 1.0
39807 120271 1.0
39807 120272 1.0
39808 120273 1.0
39808 120274 1.0
39808 120275 1.0
39809 120276 1.0
39809 120277 1.0
39809 120278 1.0
39810 120279 1.0
39810 120280 1.0
39810 120281 1.0
39811 120282 1.0
39811 120283 1.0
39811 120284 1.0
39812 120285 1.0
39812 120286 1.0
39813 120287 1.0
39813 120288 1.0
39813 120289 1.0
39814 120290 1.0
39814 120291 1.0
39814 120292 1.0
39815 120293 1.0
39815 120294 1.0
39815 120295 1.0
39816 120296 1.0
39816 120297 1.0
39816 120298 1.0
39817 120299 1.0
39817 120300 1.0
39817 120301 1.0
39818 120302 1.0
39818 120303 1.0
39818 120304 1.0
39818 120305 1.0
39819 120306 1.0
39819 120307 1.0
39819 120308 1.0
39820 120309 1.0
39820 120310 1.0
39821 120311 1.0
39821 120312 1.0
39821 120313 1.0
39822 120314 1.0
39822 120315 1.0
39822 120316 1.0
39823 120317 1.0
39823 120318 1.0
39823 120319 1.0
39823 120320 1.0
39824 120321 1.0
39824 120322 1.0
39824 120323 1.0
39825 120324 1.0
39825 120325 1.0
39826 120326 1.0
39828 120327 1.0
39828 120328 1.0
39829 120329 1.0
39829 120330 1.0
39829 120331 1.0
39830 120332 1.0
39830 120333 1.0
39830 120334 1.0
39831 120335 1.0
39831 120336 1.0
39831 120337 1.0
39832 120338 1.0
39832 120339 1.0
39832 120340 1.0
39833 120341 1.0
39833 120342 1.0
39834 120343 1.0
39834 120344 1.0
39834 120345 1.0
39835 120346 1.0
39835 120347 1.0
39835 120348 1.0
39835 120349 1.0
39836 120350 1.0
39836 120351 1.0
39836 120352 1.0
39837 120353 1.0
39837 120354 1.0
39837 120355 1.0
39838 120356 1.0
39838 120357 1.0
39839 120358 1.0
